token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
233226,GOLD22JUL44800PE,GOLD,2022-07-27,4480000.0,1,OPTFUT,MCX,50.000000
227999,GOLD22JAN44800CE,GOLD,2022-01-25,4480000.0,1,OPTFUT,MCX,50.000000
232921,COPPER21DEC690PE,COPPER,2021-12-22,69000.0,2500,OPTFUT,MCX,1.000000
227871,GOLD22JAN46700CE,GOLD,2022-01-25,4670000.0,1,OPTFUT,MCX,50.000000
233213,SILVERM22JUN57500CE,SILVERM,2022-06-21,5750000.0,5,OPTFUT,MCX,50.000000
232344,SILVER22FEB58750PE,SILVER,2022-02-23,5875000.0,30,OPTFUT,MCX,50.000000
229211,GOLD22MAR50700PE,GOLD,2022-03-25,5070000.0,1,OPTFUT,MCX,50.000000
234395,ZINC22FEB267.5CE,ZINC,2022-02-17,26750.0,5,OPTFUT,MCX,1.000000
356,SHDPEHMUMCOM,SHDPEHMUM,,0.0,2,COMDTY,MCX,5.000000
233116,SILVER22AUG67750PE,SILVER,2022-08-25,6775000.0,30,OPTFUT,MCX,50.000000
279,SMSTOILJPRCOM,SMSTOILJPR,,0.0,1000,COMDTY,MCX,5.000000
232924,COPPER21DEC700CE,COPPER,2021-12-22,70000.0,2500,OPTFUT,MCX,1.000000
233317,SILVERM22APR57500PE,SILVERM,2022-04-20,5750000.0,5,OPTFUT,MCX,50.000000
231087,SILVER22JUN73500PE,SILVER,2022-06-24,7350000.0,30,OPTFUT,MCX,50.000000
233602,SILVER22AUG53750CE,SILVER,2022-08-25,5375000.0,30,OPTFUT,MCX,50.000000
229923,SILVER22APR78000PE,SILVER,2022-04-26,7800000.0,30,OPTFUT,MCX,50.000000
176,LONGCOTTONCOM,LONGCOTTON,,0.0,26,COMDTY,MCX,1000.000000
233320,SILVERM22JUN56250CE,SILVERM,2022-06-21,5625000.0,5,OPTFUT,MCX,50.000000
231585,SILVERM22JUN69000PE,SILVERM,2022-06-21,6900000.0,5,OPTFUT,MCX,50.000000
227909,GOLD22JAN48600CE,GOLD,2022-01-25,4860000.0,1,OPTFUT,MCX,50.000000
232693,GOLD22JUL49100CE,GOLD,2022-07-27,4910000.0,1,OPTFUT,MCX,50.000000
575,MCXCOPRDEXCOM,MCXCOPRDEX,,0.0,1,COMDTY,MCX,1.000000
308,CASTORDISACOM,CASTORDISA,,0.0,10,COMDTY,MCX,10.000000
232703,GOLD22JUL49600CE,GOLD,2022-07-27,4960000.0,1,OPTFUT,MCX,50.000000
232261,SILVER22JUN62250CE,SILVER,2022-06-24,6225000.0,30,OPTFUT,MCX,50.000000
230567,GOLD22MAY52100PE,GOLD,2022-05-25,5210000.0,1,OPTFUT,MCX,50.000000
228510,GOLD22JAN43000CE,GOLD,2022-01-25,4300000.0,1,OPTFUT,MCX,50.000000
229600,SILVER22FEB77500CE,SILVER,2022-02-23,7750000.0,30,OPTFUT,MCX,50.000000
229952,SILVER22APR81750CE,SILVER,2022-04-26,8175000.0,30,OPTFUT,MCX,50.000000
234112,GOLD22SEP46400CE,GOLD,2022-09-26,4640000.0,1,OPTFUT,MCX,50.000000
229968,GOLD22JAN52500CE,GOLD,2022-01-25,5250000.0,1,OPTFUT,MCX,50.000000
406,POTATOTRWRCOM,POTATOTRWR,,0.0,30,COMDTY,MCX,10.000000
233700,ZINC22JAN247.5PE,ZINC,2022-01-19,24750.0,5,OPTFUT,MCX,1.000000
233731,GOLD22JUL51200CE,GOLD,2022-07-27,5120000.0,1,OPTFUT,MCX,50.000000
229342,GOLD22MAR51900CE,GOLD,2022-03-25,5190000.0,1,OPTFUT,MCX,50.000000
232236,SILVER22FEB60500PE,SILVER,2022-02-23,6050000.0,30,OPTFUT,MCX,50.000000
233743,GOLD22JUL51800CE,GOLD,2022-07-27,5180000.0,1,OPTFUT,MCX,50.000000
227908,GOLD22JAN48500PE,GOLD,2022-01-25,4850000.0,1,OPTFUT,MCX,50.000000
231735,SILVERM22FEB64250PE,SILVERM,2022-02-17,6425000.0,5,OPTFUT,MCX,50.000000
234714,ZINC22MAR285CE,ZINC,2022-03-22,28500.0,5,OPTFUT,MCX,1.000000
234438,ZINC22FEB247.5CE,ZINC,2022-02-17,24750.0,5,OPTFUT,MCX,1.000000
229197,GOLD22MAR50000PE,GOLD,2022-03-25,5000000.0,1,OPTFUT,MCX,50.000000
525,GOLDPETALCOM,GOLDPETAL,,0.0,1,COMDTY,MCX,100.000000
230488,GOLD22MAY48200CE,GOLD,2022-05-25,4820000.0,1,OPTFUT,MCX,50.000000
386,REFSNFLOILCOM,REFSNFLOIL,,0.0,1,COMDTY,MCX,10.000000
230019,SILVER22APR84750PE,SILVER,2022-04-26,8475000.0,30,OPTFUT,MCX,50.000000
234445,GOLD22SEP51500PE,GOLD,2022-09-26,5150000.0,1,OPTFUT,MCX,50.000000
233895,ZINC21DEC290CE,ZINC,2021-12-22,29000.0,5,OPTFUT,MCX,1.000000
422,SRJUTEKOLCOM,SRJUTEKOL,,0.0,10,COMDTY,MCX,50.000000
231506,SILVERM22APR71250CE,SILVERM,2022-04-20,7125000.0,5,OPTFUT,MCX,50.000000
234372,COPPER22FEB745PE,COPPER,2022-02-17,74500.0,2500,OPTFUT,MCX,1.000000
230455,GOLD22JUNFUT,GOLD,2022-06-03,0.0,1,FUTCOM,MCX,100.000000
229594,SILVER22FEB76750CE,SILVER,2022-02-23,7675000.0,30,OPTFUT,MCX,50.000000
231463,SILVERM22FEB77500PE,SILVERM,2022-02-17,7750000.0,5,OPTFUT,MCX,50.000000
232715,GOLD22JUL50200CE,GOLD,2022-07-27,5020000.0,1,OPTFUT,MCX,50.000000
233125,SILVER22AUG69000CE,SILVER,2022-08-25,6900000.0,30,OPTFUT,MCX,50.000000
263,SMAIZENZMCOM,SMAIZENZM,,0.0,10000,COMDTY,MCX,5.000000
233144,SILVER22AUG71250PE,SILVER,2022-08-25,7125000.0,30,OPTFUT,MCX,50.000000
232907,COTTONREF22FEBFUT,COTTONREF,2022-02-28,0.0,25,FUTCOM,MCX,1000.000000
233546,SILVER22APR54500CE,SILVER,2022-04-26,5450000.0,30,OPTFUT,MCX,50.000000
233173,SILVER22FEB56750CE,SILVER,2022-02-23,5675000.0,30,OPTFUT,MCX,50.000000
234110,GOLD22SEP46300CE,GOLD,2022-09-26,4630000.0,1,OPTFUT,MCX,50.000000
229566,SILVER22FEB73250CE,SILVER,2022-02-23,7325000.0,30,OPTFUT,MCX,50.000000
232977,ZINC21DEC250PE,ZINC,2021-12-22,25000.0,5,OPTFUT,MCX,1.000000
339,IPEBCRDSEPCOM,IPEBCRDSEP,,0.0,100,COMDTY,MCX,5.000000
231641,SILVERM22JUN76000PE,SILVERM,2022-06-21,7600000.0,5,OPTFUT,MCX,50.000000
232676,GOLD22JUL48200PE,GOLD,2022-07-27,4820000.0,1,OPTFUT,MCX,50.000000
233239,SILVER22AUG58250CE,SILVER,2022-08-25,5825000.0,30,OPTFUT,MCX,50.000000
234712,ZINC22MAR282.5CE,ZINC,2022-03-22,28250.0,5,OPTFUT,MCX,1.000000
232249,SILVER22APR61500CE,SILVER,2022-04-26,6150000.0,30,OPTFUT,MCX,50.000000
234498,GOLD22SEP52800PE,GOLD,2022-09-26,5280000.0,1,OPTFUT,MCX,50.000000
230018,SILVER22APR84750CE,SILVER,2022-04-26,8475000.0,30,OPTFUT,MCX,50.000000
231900,SILVER22APR62500PE,SILVER,2022-04-26,6250000.0,30,OPTFUT,MCX,50.000000
233448,CRUDEOIL21DEC6000PE,CRUDEOIL,2021-12-15,600000.0,100,OPTFUT,MCX,10.000000
177,LONGCOTSPTCOM,LONGCOTSPT,,0.0,26,COMDTY,MCX,100.000000
233705,ZINC22JAN255CE,ZINC,2022-01-19,25500.0,5,OPTFUT,MCX,1.000000
233329,GOLD22JUL44300PE,GOLD,2022-07-27,4430000.0,1,OPTFUT,MCX,50.000000
229526,SILVER22FEB68250CE,SILVER,2022-02-23,6825000.0,30,OPTFUT,MCX,50.000000
232883,GOLD22JUL51000CE,GOLD,2022-07-27,5100000.0,1,OPTFUT,MCX,50.000000
233609,SILVER22AUG54500PE,SILVER,2022-08-25,5450000.0,30,OPTFUT,MCX,50.000000
233816,CRUDEOIL21DEC6650PE,CRUDEOIL,2021-12-15,665000.0,100,OPTFUT,MCX,10.000000
233852,COPPER22JAN770PE,COPPER,2022-01-19,77000.0,2500,OPTFUT,MCX,1.000000
229129,GOLD22MAR46600PE,GOLD,2022-03-25,4660000.0,1,OPTFUT,MCX,50.000000
233560,SILVER22JUN54750CE,SILVER,2022-06-24,5475000.0,30,OPTFUT,MCX,50.000000
229586,SILVER22FEB75750CE,SILVER,2022-02-23,7575000.0,30,OPTFUT,MCX,50.000000
228373,GOLD22JAN43700PE,GOLD,2022-01-25,4370000.0,1,OPTFUT,MCX,50.000000
233447,CRUDEOIL21DEC6000CE,CRUDEOIL,2021-12-15,600000.0,100,OPTFUT,MCX,10.000000
234759,ZINC22MAR247.5PE,ZINC,2022-03-22,24750.0,5,OPTFUT,MCX,1.000000
232111,GOLD22MAY45400PE,GOLD,2022-05-25,4540000.0,1,OPTFUT,MCX,50.000000
227993,GOLD22JAN44500CE,GOLD,2022-01-25,4450000.0,1,OPTFUT,MCX,50.000000
234713,ZINC22MAR282.5PE,ZINC,2022-03-22,28250.0,5,OPTFUT,MCX,1.000000
231373,SILVERM22FEB66250PE,SILVERM,2022-02-17,6625000.0,5,OPTFUT,MCX,50.000000
231365,SILVERM22FEB65250PE,SILVERM,2022-02-17,6525000.0,5,OPTFUT,MCX,50.000000
229184,GOLD22MAR49400CE,GOLD,2022-03-25,4940000.0,1,OPTFUT,MCX,50.000000
233229,GOLD22JUL45000CE,GOLD,2022-07-27,4500000.0,1,OPTFUT,MCX,50.000000
233434,CRUDEOIL21DEC5650PE,CRUDEOIL,2021-12-15,565000.0,100,OPTFUT,MCX,10.000000
234344,MENTHAOIL22APRFUT,MENTHAOIL,2022-04-29,0.0,360,FUTCOM,MCX,10.000000
233221,GOLD22JUL44600CE,GOLD,2022-07-27,4460000.0,1,OPTFUT,MCX,50.000000
230305,GOLD22MAR45500CE,GOLD,2022-03-25,4550000.0,1,OPTFUT,MCX,50.000000
233127,SILVER22AUG69250CE,SILVER,2022-08-25,6925000.0,30,OPTFUT,MCX,50.000000
229640,SILVER22FEB64250CE,SILVER,2022-02-23,6425000.0,30,OPTFUT,MCX,50.000000
232483,SILVERM22JUN59750CE,SILVERM,2022-06-21,5975000.0,5,OPTFUT,MCX,50.000000
230003,SILVER22FEB83500PE,SILVER,2022-02-23,8350000.0,30,OPTFUT,MCX,50.000000
223,GRSDSPTBKRCOM,GRSDSPTBKR,,0.0,5000,COMDTY,MCX,5.000000
233138,SILVER22AUG70500PE,SILVER,2022-08-25,7050000.0,30,OPTFUT,MCX,50.000000
305,BLCKPEPPERCOM,BLCKPEPPER,,0.0,1000,COMDTY,MCX,5.000000
231502,SILVERM22APR70750CE,SILVERM,2022-04-20,7075000.0,5,OPTFUT,MCX,50.000000
227942,GOLD22JAN50200PE,GOLD,2022-01-25,5020000.0,1,OPTFUT,MCX,50.000000
348,GOLDMDELCOM,GOLDMDEL,,0.0,100,COMDTY,MCX,100.000000
231048,SILVER22JUN68750CE,SILVER,2022-06-24,6875000.0,30,OPTFUT,MCX,50.000000
220,COMXSLVMARCOM,COMXSLVMAR,,0.0,30,COMDTY,MCX,5.000000
233,BSRICESPOTCOM,BSRICESPOT,,0.0,10000,COMDTY,MCX,100.000000
228001,GOLD22JAN44900CE,GOLD,2022-01-25,4490000.0,1,OPTFUT,MCX,50.000000
231042,SILVER22JUN68000CE,SILVER,2022-06-24,6800000.0,30,OPTFUT,MCX,50.000000
231099,SILVER22JUN75000PE,SILVER,2022-06-24,7500000.0,30,OPTFUT,MCX,50.000000
230005,SILVER22FEB83750PE,SILVER,2022-02-23,8375000.0,30,OPTFUT,MCX,50.000000
231624,SILVERM22JUN74000CE,SILVERM,2022-06-21,7400000.0,5,OPTFUT,MCX,50.000000
232720,GOLD22JUL50400PE,GOLD,2022-07-27,5040000.0,1,OPTFUT,MCX,50.000000
229091,GOLD22APRFUT,GOLD,2022-04-05,0.0,1,FUTCOM,MCX,100.000000
395,SCONTCKKCHCOM,SCONTCKKCH,,0.0,2,COMDTY,MCX,100.000000
230505,GOLD22MAY49000PE,GOLD,2022-05-25,4900000.0,1,OPTFUT,MCX,50.000000
231825,SILVER22APR63750PE,SILVER,2022-04-26,6375000.0,30,OPTFUT,MCX,50.000000
377,SPOTATOAGRCOM,SPOTATOAGR,,0.0,3000,COMDTY,MCX,10.000000
231937,SILVERM22FEB62250CE,SILVERM,2022-02-17,6225000.0,5,OPTFUT,MCX,50.000000
230308,GOLD22MAR45600PE,GOLD,2022-03-25,4560000.0,1,OPTFUT,MCX,50.000000
228452,GOLD22JAN43500CE,GOLD,2022-01-25,4350000.0,1,OPTFUT,MCX,50.000000
234056,ZINC21DEC320CE,ZINC,2021-12-22,32000.0,5,OPTFUT,MCX,1.000000
232090,GOLD22MAR44800CE,GOLD,2022-03-25,4480000.0,1,OPTFUT,MCX,50.000000
231045,SILVER22JUN68250PE,SILVER,2022-06-24,6825000.0,30,OPTFUT,MCX,50.000000
363,SSPIRONRPRCOM,SSPIRONRPR,,0.0,15,COMDTY,MCX,500.000000
234458,GOLD22SEP51900CE,GOLD,2022-09-26,5190000.0,1,OPTFUT,MCX,50.000000
234333,COPPER22MARFUT,COPPER,2022-03-31,0.0,2500,FUTCOM,MCX,5.000000
231677,SILVER22FEB64000PE,SILVER,2022-02-23,6400000.0,30,OPTFUT,MCX,50.000000
234489,GOLD22SEP52600PE,GOLD,2022-09-26,5260000.0,1,OPTFUT,MCX,50.000000
233057,SILVER22AUG60500CE,SILVER,2022-08-25,6050000.0,30,OPTFUT,MCX,50.000000
229584,SILVER22FEB75500CE,SILVER,2022-02-23,7550000.0,30,OPTFUT,MCX,50.000000
233633,ZINC22FEBFUT,ZINC,2022-02-28,0.0,5,FUTCOM,MCX,5.000000
230565,GOLD22MAY52000PE,GOLD,2022-05-25,5200000.0,1,OPTFUT,MCX,50.000000
227893,GOLD22JAN47800CE,GOLD,2022-01-25,4780000.0,1,OPTFUT,MCX,50.000000
233729,GOLD22JUL51100CE,GOLD,2022-07-27,5110000.0,1,OPTFUT,MCX,50.000000
232405,SILVER22JUN60250CE,SILVER,2022-06-24,6025000.0,30,OPTFUT,MCX,50.000000
233944,COPPER21DEC800CE,COPPER,2021-12-22,80000.0,2500,OPTFUT,MCX,1.000000
233818,COPPER22JAN765PE,COPPER,2022-01-19,76500.0,2500,OPTFUT,MCX,1.000000
232695,GOLD22JUL49200CE,GOLD,2022-07-27,4920000.0,1,OPTFUT,MCX,50.000000
229632,SILVER22FEB80750CE,SILVER,2022-02-23,8075000.0,30,OPTFUT,MCX,50.000000
383,LEADCOM,LEAD,,0.0,5,COMDTY,MCX,5.000000
231582,SILVERM22JUN68750CE,SILVERM,2022-06-21,6875000.0,5,OPTFUT,MCX,50.000000
230511,GOLD22MAY49300PE,GOLD,2022-05-25,4930000.0,1,OPTFUT,MCX,50.000000
234066,COPPER22JAN815CE,COPPER,2022-01-19,81500.0,2500,OPTFUT,MCX,1.000000
234059,ZINC21DEC322.5PE,ZINC,2021-12-22,32250.0,5,OPTFUT,MCX,1.000000
232290,SILVERM22APR62000PE,SILVERM,2022-04-20,6200000.0,5,OPTFUT,MCX,50.000000
228798,GOLD22JAN51400CE,GOLD,2022-01-25,5140000.0,1,OPTFUT,MCX,50.000000
234696,ZINC22MAR262.5CE,ZINC,2022-03-22,26250.0,5,OPTFUT,MCX,1.000000
234688,ZINC22MAR252.5CE,ZINC,2022-03-22,25250.0,5,OPTFUT,MCX,1.000000
233966,ZINC22JAN295CE,ZINC,2022-01-19,29500.0,5,OPTFUT,MCX,1.000000
230660,GOLD22MAY46800CE,GOLD,2022-05-25,4680000.0,1,OPTFUT,MCX,50.000000
233615,SILVER22AUG55250PE,SILVER,2022-08-25,5525000.0,30,OPTFUT,MCX,50.000000
233888,COPPER21DEC785PE,COPPER,2021-12-22,78500.0,2500,OPTFUT,MCX,1.000000
231430,SILVERM22FEB73500CE,SILVERM,2022-02-17,7350000.0,5,OPTFUT,MCX,50.000000
230616,SILVER22APR69500CE,SILVER,2022-04-26,6950000.0,30,OPTFUT,MCX,50.000000
233530,SILVER22FEB53750CE,SILVER,2022-02-23,5375000.0,30,OPTFUT,MCX,50.000000
195,MUSTRSDHAPCOM,MUSTRSDHAP,,0.0,10000,COMDTY,MCX,5.000000
233446,CRUDEOIL21DEC5950PE,CRUDEOIL,2021-12-15,595000.0,100,OPTFUT,MCX,10.000000
233356,SILVER22JUN55250PE,SILVER,2022-06-24,5525000.0,30,OPTFUT,MCX,50.000000
231915,SILVER22JUN63750CE,SILVER,2022-06-24,6375000.0,30,OPTFUT,MCX,50.000000
232955,ZINC21DEC222.5PE,ZINC,2021-12-22,22250.0,5,OPTFUT,MCX,1.000000
233318,SILVERM22JUN56000CE,SILVERM,2022-06-21,5600000.0,5,OPTFUT,MCX,50.000000
234247,CRUDEOIL22JAN6300PE,CRUDEOIL,2022-01-17,630000.0,100,OPTFUT,MCX,10.000000
232604,SILVERM22APR58250PE,SILVERM,2022-04-20,5825000.0,5,OPTFUT,MCX,50.000000
232580,SILVER22JUN58750PE,SILVER,2022-06-24,5875000.0,30,OPTFUT,MCX,50.000000
231828,SILVER22APR64250CE,SILVER,2022-04-26,6425000.0,30,OPTFUT,MCX,50.000000
230577,GOLD22MAY52600PE,GOLD,2022-05-25,5260000.0,1,OPTFUT,MCX,50.000000
231475,SILVERM22APR67250PE,SILVERM,2022-04-20,6725000.0,5,OPTFUT,MCX,50.000000
233276,SILVER22APR55750CE,SILVER,2022-04-26,5575000.0,30,OPTFUT,MCX,50.000000
234090,ZINC22JAN322.5CE,ZINC,2022-01-19,32250.0,5,OPTFUT,MCX,1.000000
232237,SILVER22FEB60750CE,SILVER,2022-02-23,6075000.0,30,OPTFUT,MCX,50.000000
233406,CRUDEOIL21DEC4950PE,CRUDEOIL,2021-12-15,495000.0,100,OPTFUT,MCX,10.000000
230534,GOLD22MAY50500CE,GOLD,2022-05-25,5050000.0,1,OPTFUT,MCX,50.000000
233068,SILVER22AUG61750PE,SILVER,2022-08-25,6175000.0,30,OPTFUT,MCX,50.000000
233306,SILVERM22APR56250CE,SILVERM,2022-04-20,5625000.0,5,OPTFUT,MCX,50.000000
233464,GOLD22MAR43800PE,GOLD,2022-03-25,4380000.0,1,OPTFUT,MCX,50.000000
232096,GOLD22MAY44700CE,GOLD,2022-05-25,4470000.0,1,OPTFUT,MCX,50.000000
227865,GOLD22JAN46400CE,GOLD,2022-01-25,4640000.0,1,OPTFUT,MCX,50.000000
229623,SILVER22FEB79500PE,SILVER,2022-02-23,7950000.0,30,OPTFUT,MCX,50.000000
233645,SILVERM22APR54750CE,SILVERM,2022-04-20,5475000.0,5,OPTFUT,MCX,50.000000
232108,GOLD22MAY45300CE,GOLD,2022-05-25,4530000.0,1,OPTFUT,MCX,50.000000
229648,SILVER22FEB65250CE,SILVER,2022-02-23,6525000.0,30,OPTFUT,MCX,50.000000
234534,CRUDEOIL22FEB5450CE,CRUDEOIL,2022-02-16,545000.0,100,OPTFUT,MCX,10.000000
233462,CRUDEOIL21DEC6150PE,CRUDEOIL,2021-12-15,615000.0,100,OPTFUT,MCX,10.000000
233440,CRUDEOIL21DEC5800PE,CRUDEOIL,2021-12-15,580000.0,100,OPTFUT,MCX,10.000000
230537,GOLD22MAY50600PE,GOLD,2022-05-25,5060000.0,1,OPTFUT,MCX,50.000000
228273,GOLD22JAN44300PE,GOLD,2022-01-25,4430000.0,1,OPTFUT,MCX,50.000000
234726,COPPER22MAR720CE,COPPER,2022-03-22,72000.0,2500,OPTFUT,MCX,1.000000
231458,SILVERM22FEB77000CE,SILVERM,2022-02-17,7700000.0,5,OPTFUT,MCX,50.000000
234284,GOLD22SEP50600CE,GOLD,2022-09-26,5060000.0,1,OPTFUT,MCX,50.000000
227859,GOLD22JAN46100CE,GOLD,2022-01-25,4610000.0,1,OPTFUT,MCX,50.000000
233093,SILVER22AUG65000CE,SILVER,2022-08-25,6500000.0,30,OPTFUT,MCX,50.000000
230649,GOLD22MAY46200PE,GOLD,2022-05-25,4620000.0,1,OPTFUT,MCX,50.000000
230571,GOLD22MAY52300PE,GOLD,2022-05-25,5230000.0,1,OPTFUT,MCX,50.000000
361,SPONGEIRONCOM,SPONGEIRON,,0.0,15,COMDTY,MCX,500.000000
233225,GOLD22JUL44800CE,GOLD,2022-07-27,4480000.0,1,OPTFUT,MCX,50.000000
234583,CRUDEOIL22FEB4900CE,CRUDEOIL,2022-02-16,490000.0,100,OPTFUT,MCX,10.000000
234428,COPPER22FEB710PE,COPPER,2022-02-17,71000.0,2500,OPTFUT,MCX,1.000000
301,SSRRICEASRCOM,SSRRICEASR,,0.0,10000,COMDTY,MCX,100.000000
231943,SILVERM22FEB63000CE,SILVERM,2022-02-17,6300000.0,5,OPTFUT,MCX,50.000000
233076,SILVER22AUG62750PE,SILVER,2022-08-25,6275000.0,30,OPTFUT,MCX,50.000000
231707,SILVER22JUN65250PE,SILVER,2022-06-24,6525000.0,30,OPTFUT,MCX,50.000000
232400,SILVER22JUN59500PE,SILVER,2022-06-24,5950000.0,30,OPTFUT,MCX,50.000000
232948,COPPER21DEC760CE,COPPER,2021-12-22,76000.0,2500,OPTFUT,MCX,1.000000
228000,GOLD22JAN44800PE,GOLD,2022-01-25,4480000.0,1,OPTFUT,MCX,50.000000
233209,SILVERM22APR57750CE,SILVERM,2022-04-20,5775000.0,5,OPTFUT,MCX,50.000000
230293,GOLD22MAR44900CE,GOLD,2022-03-25,4490000.0,1,OPTFUT,MCX,50.000000
231550,SILVERM22APR76750CE,SILVERM,2022-04-20,7675000.0,5,OPTFUT,MCX,50.000000
231105,SILVER22JUN75750PE,SILVER,2022-06-24,7575000.0,30,OPTFUT,MCX,50.000000
232525,SILVERM22FEB59250CE,SILVERM,2022-02-17,5925000.0,5,OPTFUT,MCX,50.000000
233738,GOLD22JUL51500PE,GOLD,2022-07-27,5150000.0,1,OPTFUT,MCX,50.000000
171,YPEASCANMSCOM,YPEASCANMS,,0.0,10000,COMDTY,MCX,5.000000
229837,GOLD22MAR52700CE,GOLD,2022-03-25,5270000.0,1,OPTFUT,MCX,50.000000
227887,GOLD22JAN47500CE,GOLD,2022-01-25,4750000.0,1,OPTFUT,MCX,50.000000
153,NICKELCOM,NICKEL,,0.0,1500,COMDTY,MCX,10.000000
313,SCOTMABHRCOM,SCOTMABHR,,0.0,250,COMDTY,MCX,5.000000
234628,LEAD22APRFUT,LEAD,2022-04-29,0.0,5,FUTCOM,MCX,5.000000
231,BSMATIRICECOM,BSMATIRICE,,0.0,10,COMDTY,MCX,100.000000
233404,CRUDEOIL21DEC4900PE,CRUDEOIL,2021-12-15,490000.0,100,OPTFUT,MCX,10.000000
178,MEDCOTSPTCOM,MEDCOTSPT,,0.0,26,COMDTY,MCX,100.000000
232239,SILVER22FEB61000CE,SILVER,2022-02-23,6100000.0,30,OPTFUT,MCX,50.000000
233736,GOLD22JUL51400PE,GOLD,2022-07-27,5140000.0,1,OPTFUT,MCX,50.000000
233850,CRUDEOIL21DEC6800PE,CRUDEOIL,2021-12-15,680000.0,100,OPTFUT,MCX,10.000000
229984,GOLD22MAR53100CE,GOLD,2022-03-25,5310000.0,1,OPTFUT,MCX,50.000000
234136,GOLD22SEP47600CE,GOLD,2022-09-26,4760000.0,1,OPTFUT,MCX,50.000000
233764,CRUDEOIL21DEC6550PE,CRUDEOIL,2021-12-15,655000.0,100,OPTFUT,MCX,10.000000
231100,SILVER22JUN75250CE,SILVER,2022-06-24,7525000.0,30,OPTFUT,MCX,50.000000
234052,ZINC21DEC315CE,ZINC,2021-12-22,31500.0,5,OPTFUT,MCX,1.000000
234730,COPPER22MAR730CE,COPPER,2022-03-22,73000.0,2500,OPTFUT,MCX,1.000000
233385,CRUDEOIL21DEC4450CE,CRUDEOIL,2021-12-15,445000.0,100,OPTFUT,MCX,10.000000
233682,ZINC22JAN225PE,ZINC,2022-01-19,22500.0,5,OPTFUT,MCX,1.000000
231736,SILVERM22FEB64500CE,SILVERM,2022-02-17,6450000.0,5,OPTFUT,MCX,50.000000
234071,COPPER22JAN825PE,COPPER,2022-01-19,82500.0,2500,OPTFUT,MCX,1.000000
234444,GOLD22SEP51500CE,GOLD,2022-09-26,5150000.0,1,OPTFUT,MCX,50.000000
231898,SILVER22APR62250PE,SILVER,2022-04-26,6225000.0,30,OPTFUT,MCX,50.000000
234423,CRUDEOIL22JAN5200CE,CRUDEOIL,2022-01-17,520000.0,100,OPTFUT,MCX,10.000000
231666,SILVERM22JUN79250CE,SILVERM,2022-06-21,7925000.0,5,OPTFUT,MCX,50.000000
232286,SILVERM22APR61500PE,SILVERM,2022-04-20,6150000.0,5,OPTFUT,MCX,50.000000
169,MUSTARDOILCOM,MUSTARDOIL,,0.0,1,COMDTY,MCX,10.000000
233136,SILVER22AUG70250PE,SILVER,2022-08-25,7025000.0,30,OPTFUT,MCX,50.000000
233426,CRUDEOIL21DEC5450PE,CRUDEOIL,2021-12-15,545000.0,100,OPTFUT,MCX,10.000000
230514,GOLD22MAY49500CE,GOLD,2022-05-25,4950000.0,1,OPTFUT,MCX,50.000000
234232,CRUDEOIL22JAN5950CE,CRUDEOIL,2022-01-17,595000.0,100,OPTFUT,MCX,10.000000
229163,GOLD22MAR48300PE,GOLD,2022-03-25,4830000.0,1,OPTFUT,MCX,50.000000
229142,GOLD22MAR47300CE,GOLD,2022-03-25,4730000.0,1,OPTFUT,MCX,50.000000
233694,ZINC22JAN240PE,ZINC,2022-01-19,24000.0,5,OPTFUT,MCX,1.000000
230622,SILVER22APR70250CE,SILVER,2022-04-26,7025000.0,30,OPTFUT,MCX,50.000000
231096,SILVER22JUN74750CE,SILVER,2022-06-24,7475000.0,30,OPTFUT,MCX,50.000000
234617,CRUDEOIL22FEB4600PE,CRUDEOIL,2022-02-16,460000.0,100,OPTFUT,MCX,10.000000
232940,COPPER21DEC740CE,COPPER,2021-12-22,74000.0,2500,OPTFUT,MCX,1.000000
232710,GOLD22JUL49900PE,GOLD,2022-07-27,4990000.0,1,OPTFUT,MCX,50.000000
231057,SILVER22JUN69750PE,SILVER,2022-06-24,6975000.0,30,OPTFUT,MCX,50.000000
231425,SILVERM22FEB72750PE,SILVERM,2022-02-17,7275000.0,5,OPTFUT,MCX,50.000000
233282,SILVER22JUN56000CE,SILVER,2022-06-24,5600000.0,30,OPTFUT,MCX,50.000000
232606,SILVERM22APR58500PE,SILVERM,2022-04-20,5850000.0,5,OPTFUT,MCX,50.000000
233105,SILVER22AUG66500CE,SILVER,2022-08-25,6650000.0,30,OPTFUT,MCX,50.000000
229840,GOLD22MAR52800PE,GOLD,2022-03-25,5280000.0,1,OPTFUT,MCX,50.000000
231525,SILVERM22APR73500PE,SILVERM,2022-04-20,7350000.0,5,OPTFUT,MCX,50.000000
232993,SILVER22JUN57500PE,SILVER,2022-06-24,5750000.0,30,OPTFUT,MCX,50.000000
228515,GOLD22JAN43200PE,GOLD,2022-01-25,4320000.0,1,OPTFUT,MCX,50.000000
232343,SILVER22FEB58750CE,SILVER,2022-02-23,5875000.0,30,OPTFUT,MCX,50.000000
233504,CRUDEOIL21DEC6300CE,CRUDEOIL,2021-12-15,630000.0,100,OPTFUT,MCX,10.000000
234606,CRUDEOIL22JAN4750CE,CRUDEOIL,2022-01-17,475000.0,100,OPTFUT,MCX,10.000000
229943,SILVER22APR80500PE,SILVER,2022-04-26,8050000.0,30,OPTFUT,MCX,50.000000
